Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed
2012,4,29,4,30,0,0,0,0,25.61461538,975.1602783,19.77230923,266.7409058,2.232058048
2012,4,29,5,30,0,0,0,1,25.31930776,975.3428955,20.90011685,241.2182465,2.076693535
2012,4,29,6,30,28,0,28,0,26.93054122,975.8710938,16.08569593,218.9048767,2.380955219
2012,4,29,7,30,149,126,189,-3,30.19645819,976.1727905,11.21604457,207.2290649,2.622880936
2012,4,29,8,30,249,314,415,-2,34.89581474,976.3282471,8.90933539,222.1311493,2.878913164
2012,4,29,9,30,267,502,624,-1,38.44213675,976.8805542,7.982244671,241.1781464,3.375497103
2012,4,29,10,30,326,548,794,0,40.66315628,976.7883301,7.495082588,253.1319733,3.65824461
2012,4,29,11,30,335,611,913,0,42.10530981,976.3274536,7.202619218,261.1314087,3.986675024
2012,4,29,12,30,345,623,956,0,42.73929167,975.7508545,7.138152679,266.0435181,4.384070873
2012,4,29,13,30,294,684,948,0,42.69494029,974.9439697,7.176210272,269.9234009,4.759379387
2012,4,29,14,30,263,684,861,0,42.07227114,974.4846802,7.269615905,272.1632996,4.952187538
2012,4,29,15,30,252,597,694,0,40.85776506,974.1196899,7.38341583,274.2140503,5.003416061
2012,4,29,16,30,219,465,481,-1,39.12092845,973.9101563,7.515348541,277.4092712,4.978550434
2012,4,29,17,30,172,232,255,-2,37.02807193,974.5662842,7.908919701,281.5684814,4.84205246
2012,4,29,18,30,43,0,43,-2,34.41598673,975.1833496,9.13116952,287.3786316,4.248239517
2012,4,29,19,30,0,0,0,-2,32.83964142,975.8580322,10.3022123,292.4711304,4.089022636
2012,4,29,20,30,0,0,0,-2,31.85829551,976.6264648,10.99976746,297.079834,4.024551392
2012,4,29,21,30,0,0,0,-2,30.98824419,976.8462524,11.66239944,299.888855,3.951592207
2012,4,29,22,30,0,0,0,-1,30.14555763,976.5813599,12.367415,300.8605957,3.872230291
2012,4,29,23,30,0,0,0,-1,29.35215515,976.2056274,13.06219185,301.2035217,3.812334538
2012,4,30,0,30,0,0,0,-1,28.58828782,975.6240234,13.68085526,301.5904541,3.771632433
2012,4,30,1,30,0,0,0,-1,27.88579902,975.1813354,14.21840391,302.0640869,3.741357803
2012,4,30,2,30,0,0,0,-1,27.14774654,974.6578979,15.54008208,298.2699585,3.140785933
2012,4,30,3,30,0,0,0,0,26.53397645,974.8659668,18.71337392,287.877655,2.339815617
2012,4,30,4,30,0,0,0,3,26.04555504,974.8518677,23.55852813,266.4559021,1.73982954
2012,4,30,5,30,0,0,0,3,25.61159536,975.3148193,24.7743689,232.2932892,1.627445459
2012,4,30,6,30,30,0,30,0,27.11843256,975.8444214,16.80391206,205.4254608,2.079401255
2012,4,30,7,30,146,217,216,-3,30.55604043,976.4330444,10.79732163,191.6821594,2.457237244
2012,4,30,8,30,213,432,443,-4,35.31681747,976.7229614,7.747044104,199.5718994,2.189207315
2012,4,30,9,30,258,554,653,-5,39.52661272,976.7088013,5.537983527,228.0447388,2.486674786
2012,4,30,10,30,277,638,823,-5,41.58733621,976.6011353,5.031597649,241.8758087,2.70313549
2012,4,30,11,30,309,655,929,-5,42.73977937,975.916626,4.876953605,253.7024994,3.157310009
2012,4,30,12,30,316,669,972,-4,43.03322508,975.3932495,4.9343295,263.306366,3.77178216
2012,4,30,13,30,294,686,950,-4,42.64610993,974.6097412,5.11249008,271.1771851,4.389962673
2012,4,30,14,30,263,684,861,-4,41.63788653,973.8668823,5.363081027,274.9824829,4.91962719
2012,4,30,15,30,252,599,696,-5,40.31227198,973.5698242,5.575681428,277.2120972,5.218894005
2012,4,30,16,30,226,468,490,-6,38.48193554,973.0774536,5.694984679,279.6651001,5.342988968
2012,4,30,17,30,165,253,256,-7,36.31607448,973.4130249,5.810983736,282.5712585,5.279660225
2012,4,30,18,30,47,8,49,-7,33.61658273,973.5371094,6.596003705,287.2217407,4.641320229
2012,4,30,19,30,0,0,0,-7,31.89415762,974.2529297,7.526248738,290.5828247,4.436869621
2012,4,30,20,30,0,0,0,-6,30.79743259,975.059021,8.33876758,292.9842834,4.093551159
2012,4,30,21,30,0,0,0,-5,29.81496236,975.6097412,9.358318012,294.3426819,3.796308517
2012,4,30,22,30,0,0,0,-5,28.96254839,976.0483398,10.50800643,295.2243042,3.578270197
2012,4,30,23,30,0,0,0,-3,28.18732303,976.1270142,11.92576852,295.6843262,3.304642439
2012,5,1,0,30,0,0,0,-2,27.47724486,975.7601929,13.66938498,296.3873901,2.961086035
2012,5,1,1,30,0,0,0,-1,26.83778601,975.4848022,15.99349242,297.9851074,2.546081781
2012,5,1,2,30,0,0,0,2,26.32955885,975.3880005,21.07622516,298.5210571,1.889220953
2012,5,1,3,30,0,0,0,4,25.88695683,975.3011475,25.41643288,294.8109436,1.101962805
2012,5,1,4,30,0,0,0,6,25.49342994,975.4671631,29.00006739,245.4671173,0.375072777
2012,5,1,5,30,0,0,0,4,25.05320476,975.9938965,27.24677005,164.0610504,0.936732948
2012,5,1,6,30,30,0,30,0,26.61168208,976.6774902,17.44334379,155.9005432,1.832823992
2012,5,1,7,30,146,237,223,-5,30.16387252,977.2817993,9.625705327,156.3998718,2.39162302
2012,5,1,8,30,210,431,440,-6,34.81560487,977.5765381,6.645797436,179.4033051,2.03419733
2012,5,1,9,30,256,547,647,-7,38.49486734,977.682373,5.118363381,214.3256073,2.185613394
2012,5,1,10,30,274,632,816,-7,40.59640717,977.6463013,4.491257886,231.3379822,2.243272066
2012,5,1,11,30,292,666,923,-8,42.1241387,977.3586426,4.02622067,248.0695801,2.186735392
2012,5,1,12,30,299,679,966,-8,42.93709114,976.8148804,3.757585948,265.6490173,2.109187126
2012,5,1,13,30,294,672,937,-8,42.9713704,975.8721924,3.688349835,283.6832581,2.0862782
2012,5,1,14,30,286,622,831,-8,42.32854346,975.3331909,3.770462446,294.7651672,2.058149338
2012,5,1,15,30,261,562,678,-8,41.01907803,974.769043,3.989354538,301.0197754,1.993235469
2012,5,1,16,30,219,454,476,-9,39.00091239,974.798584,4.399353347,304.7915649,1.924716353
2012,5,1,17,30,167,214,244,-9,36.42550125,974.9331665,5.041521097,306.8599854,1.829035997
2012,5,1,18,30,45,7,46,-3,33.13005661,975.5536499,9.362895832,311.0511475,1.791589618
2012,5,1,19,30,0,0,0,0,31.81242161,976.5011597,13.94610696,317.0978394,1.70289278
2012,5,1,20,30,0,0,0,2,31.13199443,977.2186279,16.15033119,322.7559814,1.526974797
2012,5,1,21,30,0,0,0,1,30.39432639,977.7180176,16.21258723,331.0693665,1.303111911
2012,5,1,22,30,0,0,0,2,29.71002033,977.9440918,18.12500714,344.4085083,1.109232426
2012,5,1,23,30,0,0,0,2,28.93708609,977.710083,17.98286874,2.002105713,1.031826258
2012,5,2,0,30,0,0,0,2,28.21540806,977.5765381,19.72718671,20.39840698,1.100225925
2012,5,2,1,30,0,0,0,1,27.50389254,977.0020752,18.76041428,37.03215027,1.27454412
2012,5,2,2,30,0,0,0,1,26.77611235,976.8427734,18.83617808,52.6325531,1.791846871
2012,5,2,3,30,0,0,0,-3,26.0606218,976.8549194,13.88284403,64.47697449,2.389713287
2012,5,2,4,30,0,0,0,-5,25.40791304,977.362854,12.50103624,75.17964172,2.865860939
2012,5,2,5,30,0,0,0,-6,24.9452407,978.1624146,12.14451005,84.59953308,3.213613749
2012,5,2,6,30,29,0,29,-6,26.51862666,979.2408447,10.78997601,91.72562408,3.373731375
2012,5,2,7,30,157,207,225,-6,29.89732363,980.133667,8.754346813,97.28894043,3.000849485
2012,5,2,8,30,211,432,442,-7,34.69667473,980.5792236,6.522567939,98.82337189,2.291324854
2012,5,2,9,30,256,548,649,-10,39.38894099,980.8800049,3.988261301,86.41661072,1.470219851
2012,5,2,10,30,275,632,817,-10,41.90317084,980.7264404,3.387594783,65.13746643,0.83045876
2012,5,2,11,30,292,667,925,-10,43.48089379,979.9901123,3.062573656,17.46884918,0.656949043
2012,5,2,12,30,299,679,967,-11,44.13366314,979.0605469,2.869583852,342.5507202,1.017102242
2012,5,2,13,30,293,672,937,-11,43.94764916,978.387085,2.812729276,331.6066589,1.624652743
2012,5,2,14,30,285,623,831,-11,43.07987414,977.4624023,2.840402154,327.3106384,2.148963928
2012,5,2,15,30,261,563,679,-12,41.6233265,976.736084,2.980221221,324.9012756,2.51737237
2012,5,2,16,30,223,442,474,-12,39.59356236,976.6334839,3.265951536,323.6973877,2.782145739
2012,5,2,17,30,167,234,252,-12,37.18241885,976.6442261,3.700031427,323.6023254,2.994230032
2012,5,2,18,30,45,12,47,-10,34.19733348,977.1152344,4.938112203,326.4613037,3.046050549
2012,5,2,19,30,0,0,0,-9,32.7404388,977.4088135,6.177314639,330.7108765,3.055666924
2012,5,2,20,30,0,0,0,-7,31.80710268,977.9853516,7.31833946,339.1821289,2.799540281
2012,5,2,21,30,0,0,0,-5,31.03407339,978.1014404,8.899020985,351.7159729,2.494443417
2012,5,2,22,30,0,0,0,-3,30.2287325,977.7733154,10.72508304,5.921821594,2.245271683
2012,5,2,23,30,0,0,0,-2,29.49646487,977.5175781,12.50172738,21.39519501,2.06516552
2012,5,3,0,30,0,0,0,-1,28.78080061,976.8588257,13.55711593,37.18453598,1.995140553
2012,5,3,1,30,0,0,0,-2,28.07386559,976.3666382,13.81640782,52.08835983,2.017309427
2012,5,3,2,30,0,0,0,-2,27.40672246,975.6660767,14.2143449,66.07491302,2.009705305
2012,5,3,3,30,0,0,0,-2,26.76576826,975.7525024,14.7129555,77.9988327,1.991983891
2012,5,3,4,30,0,0,0,-2,26.21920492,975.9840698,15.11116184,90.91712952,1.98249197
2012,5,3,5,30,0,0,0,-2,25.8010444,976.6881714,14.98389482,107.3243408,2.021000862
2012,5,3,6,30,31,0,31,-6,27.43519325,977.1323242,10.50600987,126.738472,2.14767313
2012,5,3,7,30,158,183,218,-11,30.91128981,977.9291992,5.509810596,145.9277954,2.107411861
2012,5,3,8,30,216,414,439,-14,35.6593276,978.0610962,3.496500656,169.7428284,1.578350663
2012,5,3,9,30,254,535,639,-15,40.44350755,978.1618652,2.463031884,204.7622528,1.180310249
2012,5,3,10,30,296,597,809,-13,43.20927051,977.8287354,2.517277134,240.6700592,1.145177484
2012,5,3,11,30,291,668,926,-10,44.91811716,977.0554199,2.877218945,263.5777893,1.421743155
2012,5,3,12,30,313,666,968,-8,45.69019304,976.5600586,3.206290414,273.4817505,1.747697711
2012,5,3,13,30,366,559,902,-7,45.65437241,976.0680542,3.525286507,278.0113525,2.060817242
2012,5,3,14,30,298,610,833,-6,44.87558198,975.4023438,3.93533038,283.2460327,2.385303736
2012,5,3,15,30,264,536,663,-5,43.4621575,974.876709,4.549360913,288.0623779,2.651203394
2012,5,3,16,30,238,392,461,-4,41.52007519,974.6973267,5.42335999,290.8831177,2.775322676
2012,5,3,17,30,167,236,253,-3,39.16635061,974.5994873,6.606325778,293.0344238,2.705749273
2012,5,3,18,30,54,20,57,-2,36.22230354,974.8914795,8.726671557,299.4125366,2.311348915
2012,5,3,19,30,0,0,0,0,34.39087767,975.1184082,11.2869628,307.8322144,1.908810496
2012,5,3,20,30,0,0,0,1,33.77929454,975.5181274,13.17314879,319.8192139,1.327809572
2012,5,3,21,30,0,0,0,4,32.99342513,975.5986328,16.67217269,343.3747253,0.753195047
2012,5,3,22,30,0,0,0,7,32.29713652,975.2681885,20.89368544,34.64295578,0.451738805
2012,5,3,23,30,0,0,0,6,31.80178179,975.0269165,21.06479589,93.04003143,0.528332114
2012,5,4,0,30,0,0,0,7,31.17679116,974.3582764,22.17859008,126.0268326,0.76062119
2012,5,4,1,30,0,0,0,5,30.46813456,973.751709,21.35507308,149.8830566,1.094848275
2012,5,4,2,30,0,0,0,6,30.12161055,973.479126,21.90386385,160.6278381,1.394751191
2012,5,4,3,30,0,0,0,4,29.549286,973.5092773,19.84827579,165.5816345,1.642148256
2012,5,4,4,30,0,0,0,5,29.07810111,973.9437866,21.87667757,168.5346375,1.918210745
2012,5,4,5,30,0,0,0,7,28.41446138,974.3695068,25.95198763,168.3204346,2.190333366
2012,5,4,6,30,33,0,33,9,29.73235135,975.1317139,27.89075215,167.4424744,2.263574123
2012,5,4,7,30,159,186,221,11,32.80616311,975.5146484,27.03671335,170.0172424,1.949014068
2012,5,4,8,30,212,434,446,11,37.16936277,975.9733887,21.68793791,180.6559448,1.556302905
2012,5,4,9,30,257,549,652,10,40.96532671,976.3926392,16.03490288,192.5723572,1.04413414
2012,5,4,10,30,276,632,820,8,43.66990284,976.2144165,12.66372036,216.288147,0.606835246
2012,5,4,11,30,291,669,927,7,45.35933573,975.6029663,10.48846204,270.1511841,0.543715954
2012,5,4,12,30,298,681,969,6,46.11034479,974.6608887,9.217424494,298.3829041,0.890732586
2012,5,4,13,30,294,672,939,4,46.01707538,973.7167969,8.550528941,308.1589355,1.315640569
2012,5,4,14,30,279,640,841,3,45.17921791,973.0085449,8.311876166,318.0877075,1.638276935
2012,5,4,15,30,262,563,681,2,43.68295438,972.4623413,8.4512985,323.9390564,1.928092241
2012,5,4,16,30,220,455,479,2,41.63972129,972.3823853,8.940624959,326.7339783,2.19432807
2012,5,4,17,30,168,221,249,1,39.20115482,972.4002686,9.709606577,330.4704285,2.406376362
2012,5,4,18,30,46,23,50,1,36.4539481,973.1381836,10.94246997,336.5372925,2.669470072
2012,5,4,19,30,0,0,0,1,34.95127391,973.6171875,11.76680777,344.1566162,2.896011591
2012,5,4,20,30,0,0,0,0,33.81532876,974.2995605,12.43331068,349.6182251,2.80979085
2012,5,4,21,30,0,0,0,1,33.18296365,974.7807007,13.16105091,355.1476135,2.612866879
2012,5,4,22,30,0,0,0,1,32.2531546,975.0836792,14.45935205,1.544570923,2.394159794
2012,5,4,23,30,0,0,0,2,31.68611361,975.1920166,16.14493053,9.675163269,2.110351324
2012,5,5,0,30,0,0,0,5,31.10047189,974.8840942,19.3843245,21.71500397,1.756560445
2012,5,5,1,30,0,0,0,6,30.55977843,974.4093628,21.57561461,40.38698959,1.408374667
2012,5,5,2,30,0,0,0,6,29.97387793,974.343811,22.12120591,81.47373962,1.438513875
2012,5,5,3,30,0,0,0,2,29.30244993,974.0327759,17.9279541,113.0885468,2.120398998
2012,5,5,4,30,0,0,0,0,28.72593672,974.2969971,15.90362334,129.6099548,2.922710657
2012,5,5,5,30,0,0,0,0,28.34732215,974.9803467,15.49564888,140.964798,3.615608931
2012,5,5,6,30,34,0,34,0,29.90950416,975.5092773,13.88279197,150.4387207,4.027862072
2012,5,5,7,30,150,219,223,0,32.98515026,976.1098022,11.68893953,158.883606,3.673007488
2012,5,5,8,30,213,435,448,0,37.787047,976.8577271,8.770021603,170.1085205,3.371849775
2012,5,5,9,30,248,554,648,0,41.68377632,977.2785645,7.28406791,184.2838745,2.587054253
2012,5,5,10,30,283,614,812,0,44.10104152,977.0153809,6.671044736,203.0362549,2.190278053
2012,5,5,11,30,302,651,922,0,45.62126569,976.4881592,6.370619524,224.5621796,2.139142275
2012,5,5,12,30,299,681,970,0,46.22695325,976.0137939,6.398633974,241.9413605,2.366828442
2012,5,5,13,30,294,672,940,1,46.10302371,975.4037476,6.719814365,254.545578,2.766274929
2012,5,5,14,30,279,640,842,2,45.20431554,974.829834,7.509599438,259.8591309,3.180915356
2012,5,5,15,30,296,514,680,3,43.79536615,974.7913818,8.652433023,263.0537109,3.494670391
2012,5,5,16,30,260,74,303,4,41.82915611,974.9938965,10.17748776,266.2789307,3.682016611
2012,5,5,17,30,175,208,251,4,39.5899393,975.307373,12.04591169,269.2164917,3.740251064
2012,5,5,18,30,47,4,48,5,37.23591304,976.0961304,14.31455827,272.8576355,3.571099043
2012,5,5,19,30,0,0,0,6,35.79717801,976.932312,16.26202042,276.8813477,3.351996899
2012,5,5,20,30,0,0,0,6,34.8533355,977.3765259,17.72962373,281.920166,3.029418945
2012,5,5,21,30,0,0,0,7,34.10325362,977.6637573,19.13780405,286.5167542,2.651628733
2012,5,5,22,30,0,0,0,8,33.21770504,977.5747681,21.11630897,288.3757629,2.28345871
2012,5,5,23,30,0,0,0,8,32.79127303,976.9196167,22.97238925,288.3475647,1.972111702
2012,5,6,0,30,0,0,0,9,31.99573029,976.65625,25.59316452,284.105896,1.754549146
2012,5,6,1,30,0,0,0,10,31.49847753,975.8963623,26.79206014,269.3817139,1.713278413
2012,5,6,2,30,0,0,0,8,30.86241953,975.767395,25.4328347,253.7735596,2.270645618
2012,5,6,3,30,0,0,0,8,30.0469672,975.9841309,25.55040093,245.5632019,3.268066168
2012,5,6,4,30,0,0,0,8,29.11507296,976.5830078,27.70373076,242.4277191,4.171132088
2012,5,6,5,30,0,0,0,10,28.22560786,977.677002,32.27696718,242.454483,4.627565384
2012,5,6,6,30,33,0,33,12,28.9587448,978.6624146,37.12297185,242.784729,4.51357317
2012,5,6,7,30,161,177,220,15,31.62024603,979.5028687,38.43875677,244.9931335,4.523249149
2012,5,6,8,30,216,423,446,15,34.91306985,979.7858276,32.05303927,244.9521637,4.515187263
2012,5,6,9,30,264,526,644,13,38.37620341,980.078125,23.24858308,245.0288391,4.546875
2012,5,6,10,30,321,534,782,11,41.43859201,979.795105,17.1483167,246.8178406,4.472715855
2012,5,6,11,30,315,638,923,10,43.57664621,979.0047607,14.23204176,249.9234314,4.278621674
2012,5,6,12,30,338,621,951,9,44.75014714,978.1685791,12.94752512,253.5461273,4.039658546
2012,5,6,13,30,316,635,927,9,45.12258584,977.1462402,12.43178969,257.3458862,3.810253382
2012,5,6,14,30,294,607,828,9,44.76894895,976.4182739,12.53309884,262.6641846,3.599986076
2012,5,6,15,30,261,564,682,9,43.77470744,975.9227295,13.27958938,268.7565308,3.475364685
2012,5,6,16,30,220,457,481,9,42.11841923,975.9966431,14.59603419,273.9135742,3.385462761
2012,5,6,17,30,168,263,265,9,40.06330449,976.0101318,16.41930551,277.3810425,3.327951431
2012,5,6,18,30,51,9,53,10,37.89119835,976.5004272,18.82731006,278.4708862,3.265404701
2012,5,6,19,30,0,0,0,10,36.55369677,976.9783936,20.80715732,276.5305786,3.394882679
2012,5,6,20,30,0,0,0,10,35.74671545,977.59552,22.13778476,272.0459595,3.757814169
2012,5,6,21,30,0,0,0,11,34.97450531,977.7501221,23.36857225,267.5960083,4.150806904
2012,5,6,22,30,0,0,0,11,34.138913,977.5554199,24.62164484,263.9947205,4.471385002
2012,5,6,23,30,0,0,0,11,33.3163709,977.4228516,25.83675128,261.2011108,4.680339813
2012,5,7,0,30,0,0,0,11,32.46554566,976.7762451,27.14587191,259.2099915,4.770700932
2012,5,7,1,30,0,0,0,11,31.66074559,976.0302124,28.44597024,258.3113403,4.78157711
2012,5,7,2,30,0,0,0,11,30.82579817,976.0580444,30.1561841,259.9481201,4.595927715
2012,5,7,3,30,0,0,0,11,30.00920032,976.09552,32.60312872,261.9164124,4.392659664
2012,5,7,4,30,0,0,0,12,29.241562,976.503418,36.1818578,262.1158142,4.23359251
2012,5,7,5,30,0,0,0,14,28.60264501,977.0288696,41.06217424,260.0626221,4.063648701
2012,5,7,6,30,24,0,24,15,29.60731141,978.0316162,43.03770381,256.2372742,3.770477533
2012,5,7,7,30,94,0,94,17,32.6009798,978.8557739,40.89587399,256.9328003,3.923159361
2012,5,7,8,30,255,343,442,17,36.18048185,979.644104,33.50029592,261.0983582,4.142368317
2012,5,7,9,30,267,523,646,16,39.40836608,979.9152832,25.70411333,266.5883789,4.06599617
2012,5,7,10,30,362,421,726,14,41.97579573,979.8179321,20.65386741,270.3154907,3.836164236
2012,5,7,11,30,297,652,918,13,43.82151134,978.8434448,17.62132647,271.388916,3.517674685
2012,5,7,12,30,302,665,958,13,44.85516938,977.8659668,15.84462001,267.8019409,3.20464921
2012,5,7,13,30,365,585,928,12,45.06153089,977.2141724,14.99846256,260.2348633,3.010824919
2012,5,7,14,30,427,127,539,12,44.45036551,976.2422485,15.05549074,253.0977325,3.168102503
2012,5,7,15,30,361,106,441,11,43.20416302,975.7960815,15.71650896,247.937149,3.458490372
2012,5,7,16,30,242,419,482,11,41.46145753,975.8684692,16.82243498,243.6246338,3.709280729
2012,5,7,17,30,170,228,254,10,39.40888242,975.9271851,18.22357433,241.0741577,3.856790781
2012,5,7,18,30,53,10,55,10,37.44193478,976.6158447,19.96461665,241.1132355,3.72761035
2012,5,7,19,30,0,0,0,10,36.07573684,977.2037964,21.66467873,243.6348419,3.597803831
2012,5,7,20,30,0,0,0,10,35.2344721,977.7478638,22.84811345,247.3936768,3.489559174
2012,5,7,21,30,0,0,0,10,34.39555221,978.3158569,24.09713893,251.2040253,3.407473803
2012,5,7,22,30,0,0,0,11,33.66471923,978.3345947,25.24263967,254.3481445,3.373152733
2012,5,7,23,30,0,0,0,11,32.94899047,977.8027954,26.406671,256.3838501,3.379457951
2012,5,8,0,30,0,0,0,11,32.26385482,977.6657104,27.58920387,257.031189,3.390460491
2012,5,8,1,30,0,0,0,11,31.55689712,976.8660889,28.94570439,256.9754333,3.390329361
2012,5,8,2,30,0,0,0,11,30.88247116,976.8302002,30.49560377,260.1097412,3.106792927
2012,5,8,3,30,0,0,0,11,30.16485982,977.0097656,32.49296768,263.4230652,2.70250535
2012,5,8,4,30,0,0,0,12,29.56726927,977.3753662,34.71314165,264.8492432,2.364255667
2012,5,8,5,30,0,0,0,12,29.14125322,978.1317139,36.98522392,264.6033325,2.124252319
2012,5,8,6,30,41,10,43,13,30.57776783,979.1672363,34.24805597,262.4117432,1.906538963
2012,5,8,7,30,152,230,230,13,34.04750724,980.0365601,29.50421187,264.5825806,1.800715208
2012,5,8,8,30,213,438,452,13,38.45175481,980.7109985,22.44719292,270.0753479,2.056031227
2012,5,8,9,30,260,541,653,12,41.51438921,980.6462402,17.99976852,263.8340454,2.119930983
2012,5,8,10,30,291,600,810,12,43.68406227,980.4472656,15.70008577,257.2538452,2.165426731
2012,5,8,11,30,313,635,919,11,45.15157357,979.4428711,14.31223136,252.3107758,2.29453969
2012,5,8,12,30,303,667,962,11,45.87611523,978.8323975,13.66009409,249.3333435,2.634062529
2012,5,8,13,30,299,657,932,11,45.80624266,977.961792,13.70123935,248.6712799,3.05863142
2012,5,8,14,30,285,624,835,11,45.16007228,977.1625366,14.26980317,250.2897949,3.331218481
2012,5,8,15,30,345,351,608,11,43.90633678,976.3132324,15.40878173,252.7044678,3.499566078
2012,5,8,16,30,221,456,483,12,42.1241684,976.175293,16.97254791,255.5806427,3.65184474
2012,5,8,17,30,170,249,262,12,39.98476877,976.2892456,19.03275917,258.2376709,3.825239897
2012,5,8,18,30,54,12,56,12,38.06420625,976.7999268,21.1673799,259.782959,3.958204031
2012,5,8,19,30,0,0,0,12,36.86921073,977.6982422,22.70576871,260.1564941,3.975883722
2012,5,8,20,30,0,0,0,12,36.0215872,978.5221558,23.71734746,261.775177,3.995266438
2012,5,8,21,30,0,0,0,12,35.15250359,978.7653809,24.79232994,263.7488403,3.889144659
2012,5,8,22,30,0,0,0,12,34.26910714,978.8242188,25.97929608,264.5979614,3.653126955
2012,5,8,23,30,0,0,0,12,33.4782324,978.536377,27.20537863,264.4019165,3.339477539
2012,5,9,0,30,0,0,0,12,32.77285876,978.1764526,28.44265877,264.1159363,3.065565109
2012,5,9,1,30,0,0,0,12,32.13760953,977.9400635,29.57199466,264.9958496,3.036635876
2012,5,9,2,30,0,0,0,12,31.45797155,977.9295044,30.53262593,260.5567017,3.280256748
2012,5,9,3,30,0,0,0,11,30.72305657,977.9922485,31.68621144,253.0289459,3.520888567
2012,5,9,4,30,0,0,0,12,29.94796811,978.4041748,33.25695406,246.7536011,3.71425271
2012,5,9,5,30,0,0,0,12,29.36290326,979.2840576,35.05240109,241.3592682,3.843878508
2012,5,9,6,30,40,5,41,12,30.4239439,979.9158936,33.89791667,235.7971344,3.679165363
2012,5,9,7,30,153,233,232,13,33.52792744,980.2186279,29.66571911,234.4804688,3.658488512
2012,5,9,8,30,214,439,454,13,37.4065647,980.9107666,24.03928017,240.0923309,3.714959383
2012,5,9,9,30,257,552,658,12,40.75944614,980.8664551,18.92530266,242.9526825,3.215622187
2012,5,9,10,30,285,625,827,11,43.46298422,980.324585,15.64818401,244.6912842,2.770244598
2012,5,9,11,30,300,661,932,11,45.40319561,979.4850464,13.65985062,249.5607758,2.493621588
2012,5,9,12,30,305,673,970,10,46.36702359,978.8521729,12.64405286,263.7608643,2.482189655
2012,5,9,13,30,300,661,937,10,45.92417104,978.3587036,12.67160301,285.8178101,2.889346123
2012,5,9,14,30,286,626,838,10,43.95553995,977.6150513,13.83832616,308.4785767,3.705210209
2012,5,9,15,30,261,565,685,10,41.79741385,977.331604,15.42284757,326.0507813,4.344051361
2012,5,9,16,30,254,388,477,10,39.8651153,977.036438,16.88097633,337.4259338,4.500761509
2012,5,9,17,30,132,10,136,9,38.17635611,977.4645996,18.0663634,346.2537231,4.401054859
2012,5,9,18,30,55,14,58,9,36.42353837,977.7185059,19.35795838,356.7220154,4.000077724
2012,5,9,19,30,0,0,0,9,34.9392952,978.4087524,20.99913058,9.384796143,3.491916418
2012,5,9,20,30,0,0,0,9,33.83959398,978.7396851,22.4926406,23.84807587,3.131476164
2012,5,9,21,30,0,0,0,9,32.88843903,979.1203003,23.93783045,36.27261734,2.898776531
2012,5,9,22,30,0,0,0,9,32.01292899,979.1116333,25.45434171,46.07434082,2.590548754
2012,5,9,23,30,0,0,0,10,31.19517354,979.0449829,27.4925197,51.85916901,2.125763893
2012,5,10,0,30,0,0,0,11,30.68345459,978.6165161,30.24776915,52.73447037,1.618537426
2012,5,10,1,30,0,0,0,13,30.15644118,978.4279175,35.00542094,48.1272316,1.198583126
2012,5,10,2,30,0,0,0,14,29.72941195,978.2869263,39.80968934,8.797714233,0.486534476
2012,5,10,3,30,0,0,0,14,29.13252071,978.7244873,39.63290717,281.6246643,0.82799232
2012,5,10,4,30,0,0,0,12,28.67875235,979.1555786,36.10556069,266.7640991,1.474709153
2012,5,10,5,30,0,0,0,10,28.48448689,979.9816895,32.36000167,259.7367859,1.997235894
2012,5,10,6,30,38,1,39,9,30.21506587,980.9161987,27.19789752,256.0982056,2.399930477
2012,5,10,7,30,154,218,229,7,33.63484116,981.6104736,20.54994021,257.5473328,2.657011032
2012,5,10,8,30,213,440,455,6,38.03712863,982.0599976,14.21334744,264.0001831,2.84828949
2012,5,10,9,30,257,552,659,6,41.45801708,982.2772217,11.89208403,267.3677979,2.652281284
2012,5,10,10,30,283,620,821,6,44.09501746,981.8302002,10.81374246,264.0950317,2.393458128
2012,5,10,11,30,299,657,927,7,45.84113437,981.1077881,10.25046733,256.5188599,2.177757978
2012,5,10,12,30,304,670,967,7,46.73850375,979.9641724,10.04481602,248.003479,2.096227169
2012,5,10,13,30,300,661,938,8,46.85061781,978.8803101,10.20886397,241.4438629,2.073640823
2012,5,10,14,30,287,629,842,8,46.30187657,978.0221558,10.69311981,242.0849609,1.963714957
2012,5,10,15,30,262,565,686,8,45.10261148,977.4906006,11.53072065,246.3059998,1.93755424
2012,5,10,16,30,221,460,486,8,43.29094428,977.3018799,12.75353878,250.3736725,1.974100709
2012,5,10,17,30,171,253,265,8,41.03897864,977.512146,14.37627762,254.3950806,1.953448892
2012,5,10,18,30,56,15,59,8,38.74158198,977.819458,16.44292817,261.6481934,2.034604549
2012,5,10,19,30,0,0,0,9,37.21024931,978.5349121,18.50359052,270.6727905,2.286871195
2012,5,10,20,30,0,0,0,9,36.47375758,978.963562,19.20649622,272.4754028,2.615212202
2012,5,10,21,30,0,0,0,9,35.57784019,979.2177734,20.08081818,271.3508911,2.945241213
2012,5,10,22,30,0,0,0,9,34.85800622,979.0585938,20.83525677,269.4404297,3.215186834
